,social_timestamp,social_karma,syntax_ari,lex_liwc_WC,lex_liwc_Analytic,lex_liwc_Clout,lex_liwc_Authentic,lex_liwc_Tone,lex_liwc_WPS,lex_liwc_Sixltr,lex_liwc_Dic,lex_liwc_function,lex_liwc_pronoun,lex_liwc_ppron,lex_liwc_i,lex_liwc_we,lex_liwc_you,lex_liwc_shehe,lex_liwc_they,lex_liwc_ipron,lex_liwc_article,lex_liwc_prep,lex_liwc_auxverb,lex_liwc_adverb,lex_liwc_conj,lex_liwc_negate,lex_liwc_verb,lex_liwc_adj,lex_liwc_compare,lex_liwc_interrog,lex_liwc_number,lex_liwc_quant,lex_liwc_affect,lex_liwc_posemo,lex_liwc_negemo,lex_liwc_anx,lex_liwc_anger,lex_liwc_sad,lex_liwc_social,lex_liwc_family,lex_liwc_friend,lex_liwc_female,lex_liwc_male,lex_liwc_cogproc,lex_liwc_insight,lex_liwc_cause,lex_liwc_discrep,lex_liwc_tentat,lex_liwc_certain,lex_liwc_differ,lex_liwc_percept,lex_liwc_see,lex_liwc_hear,lex_liwc_feel,lex_liwc_bio,lex_liwc_body,lex_liwc_health,lex_liwc_sexual,lex_liwc_ingest,lex_liwc_drives,lex_liwc_affiliation,lex_liwc_achieve,lex_liwc_power,lex_liwc_reward,lex_liwc_risk,lex_liwc_focuspast,lex_liwc_focuspresent,lex_liwc_focusfuture,lex_liwc_relativ,lex_liwc_motion,lex_liwc_space,lex_liwc_time,lex_liwc_work,lex_liwc_leisure,lex_liwc_home,lex_liwc_money,lex_liwc_relig,lex_liwc_death,lex_liwc_informal,lex_liwc_swear,lex_liwc_netspeak,lex_liwc_assent,lex_liwc_nonflu,lex_liwc_filler,lex_liwc_AllPunc,lex_liwc_Period,lex_liwc_Comma,lex_liwc_Colon,lex_liwc_SemiC,lex_liwc_QMark,lex_liwc_Exclam,lex_liwc_Dash,lex_liwc_Quote,lex_liwc_Apostro,lex_liwc_Parenth,lex_liwc_OtherP,lex_dal_max_pleasantness,lex_dal_max_activation,lex_dal_max_imagery,lex_dal_min_pleasantness,lex_dal_min_activation,lex_dal_min_imagery,lex_dal_avg_activation,lex_dal_avg_imagery,lex_dal_avg_pleasantness,social_upvote_ratio,social_num_comments,syntax_fk_grade,sentiment
lex_liwc_auxverb,0.0028880347784366344,0.00819268469850561,-0.20718612486317212,-0.07474642592155246,-0.5159378673034947,-0.21733691761860457,-0.014478970766751288,0.019082090776728917,-0.08456540228114418,-0.1053187450963129,0.14460612046524945,0.4196113733834438,0.18873173502699697,0.06080537450276082,0.16762969745325929,-0.08050186838789664,0.004557428094211973,-0.10968416464565682,0.017521596265307176,0.23950896018260645,-0.21427688793727315,-0.2571341347099617,1.0,0.1636824865615328,-0.007525977473043485,0.22815884923191218,0.5872639442338967,-0.04180122076309028,-0.03783376400478165,0.10118530384123962,-0.12252903849263383,-0.08437233587133224,0.060828405156798,0.05939483418948977,0.024031829413211837,0.09016539138518154,-0.05522385521372016,-0.024802623493961607,-0.13703925282128937,-0.1170170602131013,-0.09853276471190567,-0.1148836553560728,-0.08313582584592774,0.20990650841720845,0.07218067906643875,0.07797803226671597,0.18533249099225016,0.14897208258559683,0.005059876018931183,0.1952538512430978,0.0195031584033499,0.009756795231470902,-0.013508513796161113,0.03715818995297733,-0.01066804283083171,-0.05534621756429705,0.03381410578389721,-0.05454944660333771,-0.07134394224708518,-0.1454969228270751,-0.12949485725293933,-0.07930258759454921,-0.10517924908077751,-0.024074955483606737,0.03700804842464395,-0.13428114740477476,0.5172165399295173,0.0912283480729953,-0.2746841960042618,-0.21746741682022575,-0.15061180455815512,-0.16496096616940673,-0.05181530154548075,-0.16052734057512358,-0.08212648827196592,-0.0564590233958133,-0.05375898274315281,-0.05667076428803478,0.010525848928150557,0.010464571492485317,-0.021337457566734615,0.04832546945636145,0.008384014439760942,0.003203018663813956,0.16417112188561864,-0.007297204714272289,-0.0727170858690086,0.028545922784685936,-0.011230716721693913,0.21257146225811038,-0.03995027939784021,-0.09186279053207907,-0.07116832830466578,0.42489211911079644,-0.0012766776247535576,-0.039151492222682396,0.026038865462493288,-0.07196851316423966,-0.034849601588917326,0.025965788536019968,-0.013556309975007987,-0.025384681401832858,-0.15204990711415323,-0.4083931456878543,0.07340233804604662,0.03322358575663461,0.05630998648913619,-0.1482956336369538,0.037638445921720574
lex_liwc_adverb,-0.06565278852969951,-0.041895983219516805,-0.08630052618099072,0.03648293894417708,-0.4892191346273795,-0.21228084428602517,0.19126865168287732,-0.106263417656022,0.004145437309825233,-0.13312765662826184,0.21759838336558993,0.3973917306075194,0.15887227374533067,0.08106614882420475,0.19013160708686694,-0.045586092675397864,-0.04413673752008391,-0.00848377848126887,-0.0348548247470311,0.15612999533919447,-0.25464147982017504,-0.15942851792356877,0.1636824865615328,1.0,0.23314490408943306,0.12435516575330662,0.22278695077912555,0.06800396560116119,0.07715594362280201,0.2769251247663812,-0.10482208719133654,-0.0022381149214862244,0.04988222986786126,-0.044257275049260185,0.12250590745156063,0.09732371767141065,0.10711343576145448,0.1048932035930697,-0.10479033168108388,-0.02724439801641868,0.04274243321902818,0.004304054836207489,-0.031650978898112664,0.25637816555879483,0.14760328030840866,0.07897017822332567,-2.456905702149822e-05,0.051927096166173844,0.15826612289549036,0.17005637570323562,0.02026214548992471,-0.08310605545971948,-0.03328520667423293,0.16770804312472926,-0.05662282427418844,-0.008610115478316731,-0.07875754298774443,0.04287163057753357,-0.015239754126818461,-0.13580291924284588,-0.04577114607979718,-0.12687302922168286,-0.13758022077648024,-0.004729716467332029,0.033710734887477306,-0.004003837282609528,0.20821404803417695,-0.00909615709897195,0.007064399937268583,-0.07828843902493632,-0.09301931032814195,0.15894312797679108,-0.13571495448702117,-0.05155012922438221,-0.023354841038981534,-0.16318220177139783,-0.03065229088245928,-0.024092016651320707,0.08742123623307024,0.09920735446834776,-0.056778326610474765,0.04548412290549227,0.08134896427247387,0.12264397693973379,0.07845941298271478,-0.025491013558860146,0.04570055337383829,-0.07006055938080151,-0.008077463301164146,0.09406235083016463,-0.0657099304730494,-0.03559459120017377,0.026430866057337347,0.19342129212961348,-0.010051303467695597,-0.07182702698805221,-0.06464164248293079,-0.0652377440229563,-0.06432941142097501,-0.08678631171150882,-0.17341336815928052,-0.06309931534404527,-0.2217548351345378,-0.298662210197574,0.008471143430731057,0.06365956864935661,0.03214612217276132,-0.07278875968998813,-0.08897752388795327
lex_liwc_conj,0.0008559814003778301,-0.11680048286706082,0.007206652911995224,0.20829085862247212,-0.38676299288975957,-0.11747454878001216,0.030387114069123016,-0.1226272281101866,0.19241296268016012,-0.0845034462717262,0.179786235780987,0.2555955577322072,0.08807244555555253,0.12370773914831368,0.0776676828219422,-0.009108359029888392,-0.04842775883307181,0.11418456260199063,0.025465096389014858,-0.01649491200432101,-0.18421616486993445,-0.23304067226832534,-0.007525977473043485,0.23314490408943306,1.0,0.07068568439628653,0.010574175009664543,0.09945712195713631,0.1217369381601273,0.14023506255448778,-0.09275737215196196,-0.02085034703463066,0.15344381936454415,0.021042649973299906,0.1857835118453246,0.12536339259111262,0.1258599413275034,0.1558581703093025,0.025600222773543135,0.050401638154832416,0.029314489640997594,0.031426455355079874,0.11670085418433324,0.18369908908708515,-0.009846517075593598,0.16042991968928338,0.08347431368330892,0.12519167835447642,-0.029425701116474502,0.2876240011635702,0.027409281672748257,0.019428802685228466,-0.009634437971423694,0.13370932692250312,0.0045836148576627305,0.0014519138499062658,-0.05156509669559288,0.028559400485044954,0.10277782848814047,-0.06748364673829256,-0.029831138815432277,-0.032125838041326744,-0.046316348964207416,-0.014907222076524567,0.08836282007027271,0.019155811208228398,0.05343268435544727,-0.0032444369106247846,-0.06683649218585763,-0.08274475636646297,-0.09360003649093983,0.02448957350686077,-0.07580983465791363,0.023627148249112603,0.037716090330922,-0.06418290077367252,0.024990271283983248,-0.061678389957929104,0.051121906319601,0.09318527690283349,-0.012145668503146042,0.04171948991327176,0.07681480245158408,0.04189276876353317,-0.13893980042606088,-0.14726615150050468,-0.04537122806037657,-0.047438215078802165,0.04619959004222569,0.026828793719877207,-0.031009648390743706,-0.07265289682759805,-0.007992679133099029,0.07666589456411686,-0.07407874605085903,-0.047099622643737335,-0.015537552154270374,0.0470384007966526,-0.026534628797975076,-0.09390256734607459,-0.03300940837810698,-0.0641870628277687,-0.07047438240968641,-0.15125799589080216,-0.12852913027962012,0.03424267788923256,-0.0029894071014330316,0.02957048094943927,-0.12959597736056389
lex_liwc_negate,-0.007743601097646452,-0.024951101414659813,-0.18859368158553713,-0.004526621317121549,-0.4061538291006202,-0.3129662850830798,0.12424259828660732,-0.06317022938841198,-0.005011996081035094,-0.1541120041463727,0.22304300125119456,0.33713075740896237,0.22394626116992408,0.17996408995361587,0.16289751736237693,-0.07495757464851394,-0.03205808662928608,0.06627598576420471,0.002367611548273408,0.12196513459832609,-0.20319666629760696,-0.17632016202257286,0.22815884923191218,0.12435516575330662,0.07068568439628653,1.0,0.2866621491887234,-0.10359954694334958,0.0014359348793481258,0.09094008812671868,-0.12715806417125822,-0.04046254231635172,0.006830493794494668,-0.02455630919807902,0.060180859220059606,0.07551265589543624,0.07452610115496573,-0.014563324619624517,0.01480398061644205,0.04868179346210259,-0.03385262058341684,0.017633612392834633,0.0337517485728468,0.3605278192465538,0.1165370496515738,0.05494520764478045,0.13858230451072484,0.10690956280395586,0.17096916394888745,0.4753415130909193,0.017996980193972435,-0.031421208009706984,0.033852455363714826,0.05430867170992144,-0.06051411506005052,-0.06386005252003828,-0.05014989415599002,-0.03607626021144577,0.03388556270441622,-0.12914327011842325,-0.03468130234838065,-0.11423922923432142,-0.08715869430827589,-0.05943907536471952,0.04864893409199265,-0.08108904406435663,0.28902010735308337,0.046917229027968556,-0.14223606196367486,-0.007505388633672738,-0.15131469684665955,-0.07295302722179729,-0.12206514676333977,-0.04703135720543279,-0.02550290908925445,-0.051745886410235725,-0.009023132305867949,-0.029119604550428207,0.025314718240097286,0.07548385053215206,-0.01210137239562067,0.028203830901023675,-0.04524306947867377,0.08580236191767543,0.19699623178972614,0.029384236812062946,0.05516273471131088,-0.01771961216636175,0.03421953984009019,-0.008566389887644762,-0.0613082153892534,-0.018934340530998774,-0.03282555760869044,0.40518998117194177,0.0338626894324205,-0.053554068856677246,0.0070338192961669046,-0.05800029917830138,-0.06789456945770937,-0.022854812574184407,0.053119540086139706,-0.05163315146134735,-0.03862204926868814,-0.2400471909218493,-0.024869020645967264,0.022368023439287243,0.04838648441182805,-0.15908126469784112,-0.06644449115915635
lex_liwc_verb,-0.018486352838295486,0.030849576684349546,-0.3269536563780777,-0.09023628474074806,-0.5398277106930014,-0.17210717468377665,0.054255018373940936,-0.029944845186450016,-0.102127103102351,-0.2117244307323647,0.3581400203113505,0.44133989605862917,0.4097619434330404,0.31015759710119933,0.2670937163454763,-0.04280543536453199,0.04468926999890095,0.07205245213362495,-0.07104641210067703,0.24143956926841417,-0.31386015454875826,-0.2229206483561648,0.5872639442338967,0.22278695077912555,0.010574175009664543,0.2866621491887234,1.0,-0.13039569843444765,-0.08424821500032735,0.12970865462693737,-0.23362007348098573,-0.19249113183467564,-0.0036364600129232083,-0.01743087965502856,0.029013575649548838,0.0016013765633962904,0.03269045774196011,0.024209076552266683,0.013693544107607742,-0.09231937478924927,-0.09535485582419088,-0.0324791587010648,0.017656903142496974,0.265883170549127,0.22461232730882402,0.09697461316056813,0.23582918374765802,0.042492487800956116,0.011655998569743286,0.2080582949961983,0.1309497370800708,0.008466313895777547,0.09564874712203177,0.10622319655359681,-0.05470620937867656,-0.004289499598474423,-0.07445988723669898,-0.02608092313891168,-0.06867662558500269,-0.15439884694766254,-0.1336918721158732,-0.07194947134313943,-0.1966477513082425,0.04779067989451343,0.05338973622859736,0.11765654588122545,0.49991415038535403,0.17428060972402967,-0.1637624325394408,0.0420135131343419,-0.19121513066320248,-0.08549607869624193,-0.13148056787893625,-0.2036400135335445,-0.08011920232214137,-0.09805853793478826,-0.049446741016965154,0.0064416884479224674,0.05409969112295957,0.07205924110318465,-0.0065186678769834664,0.039980695046752654,-0.030902648790389987,0.04822397587398564,0.18580518655414244,0.04816273626228,-0.07102078801487446,-0.01033682385033451,-0.011412853366911257,0.13848432251018242,-0.032014751286554996,-0.15920584733074097,0.014938113041265487,0.42540912657723107,-0.056019251013910754,-0.04154252907956843,-0.03606563416981643,-0.12704302191016892,-0.08512093332063683,0.04951712931667053,0.05545405454292537,-0.06382596894666476,-0.04784226421648154,-0.3630623856217322,0.15252492784961466,0.09775474462186018,0.08366026994156767,-0.2889496527923471,-0.029307119254759942
lex_liwc_adj,0.06673912720013467,-0.04827542406598158,0.053865304899430144,0.03102144798106221,0.06494493779815133,-0.0412136473186424,0.10378224163713459,0.01968890350284139,0.014719348564508771,0.0059529333988470184,0.08494848575125648,-0.17999588847163164,-0.17362705280293722,-0.1661844503060635,-0.08874930988799502,0.0388774771364443,-0.016583137723181467,-0.0595620202944651,-0.07880957817934098,-0.04386366831652358,-0.008434892301939861,0.05266391491077371,-0.04180122076309028,0.06800396560116119,0.09945712195713631,-0.10359954694334958,-0.13039569843444765,1.0,0.5933991990639929,-0.040518179949907404,-0.011124331901410043,0.1920419208260357,0.2667239677455038,0.18386670229584387,0.15331511499272923,0.08229357389510562,0.03383950485359225,0.08382313394210265,-0.13204346500618577,-0.058376920578626285,-0.022369965423999206,-0.026234872475420466,-0.08092714212887286,-0.036772899630014004,-0.026364627516469983,-0.041545059354725786,-0.12630283199948586,-0.0073112784529495755,-0.01153258158932293,0.026079639479866412,0.07228267987222785,-1.9122269912509658e-05,-0.10601594584756739,0.16798999854185245,0.09663877022358007,0.08715718480165326,0.05916524933990162,0.12035932448625673,0.02329692489110818,0.05477915499339507,-0.014185598312575272,0.054510606416949006,0.037194732935131064,0.05761321208101117,0.0023843241617121976,0.015598168507778213,-0.07478603724785417,-0.033982287441685535,0.12880526099269227,-0.00529293891243088,0.04949502368912127,0.1314447339558896,-0.026894457366009338,-0.03548546786122424,-0.06978675080742394,-0.0514495259223032,-0.008490308718405155,0.001997829558036864,0.05725103172195288,0.06557466332647575,-0.05796313987696607,0.06781958981785667,0.03578377631333738,0.05408894951875153,0.01017664253272669,0.030111806053559446,0.07292030434937566,-0.0412776429223413,-0.00658093229269293,-0.013976029257004533,-0.00565266237119346,-0.02221635656944531,-0.010060281960363479,-0.00672079226655132,-0.00262410368840319,-0.02251903925172353,0.08074385370641696,0.026639653947449125,0.033977132368063205,-0.09301901212841453,-0.1487928665084301,-0.061561444003288175,-0.001347465712005214,-0.007133333469798692,-0.05551235201724257,0.07325997949856149,-0.02340465615688748,0.055435035405460464,0.034530397745946836
lex_liwc_compare,0.02157062246526887,-0.10933741897748483,0.06724742900336086,0.15667301978203993,0.017722276490455772,-0.04666828072929354,0.10088332713993377,-0.05581072731761459,0.14314146639315245,-0.06907639523062692,0.11247747594417268,0.0342104858966756,-0.060152278593466064,-0.08079023886008685,-0.07325055126949274,0.05870707272424615,-0.008171228814338185,-0.009103701737745693,-0.025423117861617425,0.01951953844576604,0.013464585594963784,0.14060051336324048,-0.03783376400478165,0.07715594362280201,0.1217369381601273,0.0014359348793481258,-0.08424821500032735,0.5933991990639929,1.0,-0.015558101920882913,-0.012222584118723748,0.24198482191118947,0.04757211843823472,0.013366765722323952,0.07591530768191922,0.046448222627026386,0.03935977682683735,0.061793993787037434,-0.0633513502814496,-0.012908647754477443,0.04122733569111639,0.055750816858378814,-0.04552873271993574,0.062022070080232194,0.03750478762472584,-0.014664877337175006,-0.07062691924927912,0.0476966385860844,-0.002723169761522495,0.12029629881826541,0.06947740704880084,0.008591573455031089,-0.09907331755448115,0.18552317994746786,0.0487317179007482,0.06270393088805958,-0.0248808300232038,0.10056742802679088,0.022079492408083913,0.02467222429708081,0.04568403145176453,0.10602573310650852,-0.060016137553118146,0.04011566931044986,0.016768953962603923,0.030103415690116448,-0.05731459799943934,0.018604334121116305,0.0973379833037848,-0.02641288708933882,0.008262270511439102,0.13855297538184724,-0.058146496891778116,0.04022352790444916,-0.04222792714904197,-0.11168608383489888,0.016702295616392634,-0.02075390394526203,0.034291120021730466,0.07116277862906649,-0.014201643488380367,-0.028244727405517627,0.07456723016395558,0.07847482935488787,-0.0714776407349889,-0.1028896986885143,0.051551401431253974,-0.01726441065220299,-0.03119546380152823,0.03629478336249138,-0.06403780276410126,-0.009169170573042099,0.045726679846637724,-0.01945712987836787,0.016032324829527402,-0.07413106394178902,0.07947711044053328,0.0312312603929226,0.03645691387307861,-0.06503742908215761,-0.14628892833230062,-0.052238944715296325,-0.03696840378930271,-0.07980853533164939,0.022312457276215215,0.06601151771206001,-0.052953669058808855,0.0745989405353043,0.034622641975727717
lex_liwc_interrog,-0.05296723452144386,-0.01584178139488336,-0.015096198858268338,0.062485392020222116,-0.27166270548194477,0.02660726970703805,-0.036631735951843956,-0.08789077809804054,0.05377148830444217,-0.1071994480884256,0.12350173607259442,0.24433395529617594,0.21991020986237308,0.11092009065915759,0.041225381052978446,-0.0601478874931898,0.059608748153945616,0.07523915522399129,0.02099041201838377,0.2180509274854533,-0.18733044059632956,-0.0917810467335752,0.10118530384123962,0.2769251247663812,0.14023506255448778,0.09094008812671868,0.12970865462693737,-0.040518179949907404,-0.015558101920882913,1.0,-0.017126801545291195,-0.020602649544548927,-0.0070086922953518085,-0.059397519936313044,0.07342587531288118,0.08882997165633812,0.05105806711035787,0.05220745124051991,0.10116626224443898,0.001214745879341886,0.04650295378448743,0.03911437082851932,0.06727474292215886,0.08687170975547405,0.050520555058526796,0.21252809476381077,-0.03372730242612539,0.013958239367329253,-0.010633342868273126,0.047300339081910635,-0.03736760361526196,-0.0763818240997419,0.04370640360280991,-0.007343773987716251,-0.050401378772707575,0.02476412973198612,-0.07182244357249684,0.0233740473684695,-0.04879481487787202,-0.05188093336241724,0.01096402980221537,-0.0932404992806675,-0.02628812235725155,-0.00020362432943838007,0.0033662050732601633,-0.011237810716559191,0.1384627004946835,-0.09889296174091965,-0.0797111253449006,-0.04982843014905954,-0.06936994447891297,-0.0373317242424893,-0.08316685640303678,-0.06072358880892029,0.037901339402010174,-0.08379834430928297,0.017787812963918515,0.0034815166834571793,0.05809524199811026,0.054298027256078844,0.016946219714295607,-0.004293212877188511,0.0248609946986532,0.06459979213363908,-0.023020766970234773,-0.10331949876471337,-0.009708963987730008,-0.0036365078132505105,0.007867714921617384,0.13638932128288583,-0.08796872108390198,-0.003381830949743541,0.07227115043214341,0.04003466803206252,-0.001967810468821885,-0.015239516778820973,-0.04061387043386839,-0.03597197614435265,-0.04652477892349441,-0.047464771223908714,-0.018294162690962377,-0.04463799082168873,-0.11555464487209599,-0.1836924567649993,-0.12308665594841957,0.01365233184219811,0.0609919717534237,-0.01517875215064028,-0.014713133310125717
lex_liwc_number,-0.02328257718015183,-0.08819077935717454,0.0423350792826492,0.11072371136026578,0.23809189886453822,0.07666277853448726,0.061289661163067735,0.06981130619150884,0.11919748756120611,-0.05933614018620984,-0.1915369159010677,-0.2781543604828386,-0.25893591923729503,-0.227456328804114,-0.1586619123289108,0.09679008422081754,-0.02035193574144112,-0.09891184347486491,0.03159598473375824,-0.11449658606367961,0.13425758744355995,0.07238913795593009,-0.12252903849263383,-0.10482208719133654,-0.09275737215196196,-0.12715806417125822,-0.23362007348098573,-0.011124331901410043,-0.012222584118723748,-0.017126801545291195,1.0,0.06517830893014215,-0.17901916924771683,-0.0391654540679462,-0.16088695588025395,-0.10026431791154264,-0.09293738889867363,-0.04273995282994823,-0.06254121920061376,0.018538155829297194,0.0449496129032944,0.04399671076361684,-0.05583849411438812,-0.21652887371794974,-0.07685980345366213,-0.06759190118424012,-0.12759035376407782,-0.06299676095785496,-0.057042364796226375,-0.11210765333273062,-0.15454640623350438,-0.07861429465918912,-0.05514826165845982,-0.07541627507381249,-0.018402031578321446,-0.02464787734337087,-0.016124250272335845,0.030691060793273398,0.07090226449779688,0.07104139611060455,0.03457761811244431,0.06603218606142636,0.025621881716607217,0.013413117920140764,-0.047619101583855926,0.04019772805489947,-0.129922782249195,-0.05097413784574336,0.18180351473679382,0.02941773590524611,0.06627352951223314,0.21164724487249356,0.11631574465810399,0.08539548357032246,0.062491698658813856,0.043867372929216004,0.01387795733872287,0.004962153884127419,-0.059168871811315915,-0.0612310979359948,-0.05453011283917632,-0.02282938838001142,0.03554847891447179,-0.05243750573329507,0.02468418324340647,-0.029226111688551746,0.07625555819281825,-0.01336312761979897,-0.07718651574787672,-0.07900904412395283,0.003974953928491174,0.14049719385839865,0.038232763151843034,-0.057812193456323824,0.08873099623053289,0.09837130602877993,-0.004749722724375767,0.0003718574181379525,0.06194020660800801,0.07543130999139894,-0.059502897427240645,0.0677495479485517,-0.10676440944245084,0.12594893285654776,-0.050752845094019415,-0.05892036556023975,-0.03494098806397284,0.03763677112286681,0.08840759850115659
lex_liwc_quant,-0.017607548407079718,-0.029336545267117025,0.08382309103395663,0.08955781355165303,0.15936215806030007,0.02295044821388087,0.02187346596275478,0.06989723343243287,0.09569305032285118,-0.02081667303749948,0.02946127560029342,-0.21577866292128103,-0.21918171731766178,-0.2698920838765227,-0.18557011360009756,0.08340902254643971,-0.01593764932218038,-0.1309237272757026,0.015483401088830466,0.036976767818711044,0.0764790547929914,0.061241210581142375,-0.08437233587133224,-0.0022381149214862244,-0.02085034703463066,-0.04046254231635172,-0.19249113183467564,0.1920419208260357,0.24198482191118947,-0.020602649544548927,0.06517830893014215,1.0,-0.020221199408078618,0.04973639594579243,-0.05706819397745807,0.04098676418513364,-0.08470723365158273,-0.045775274787037135,-0.10481234421762022,-0.04748499643682431,-0.037484511530293974,-0.0004257786289267644,-0.12313027190410257,0.14055204752585196,0.054739404657031206,-0.06305781643780398,-0.027686524442323588,0.21237787333445954,0.1828195247393845,-0.00016740794154594966,-0.09641410681385008,-0.0484734166586488,-0.15078250105327443,0.0387571601590866,-0.024299893988303865,-0.055649838218837844,0.0170164929917716,-0.021143722752831596,0.06148454999670521,0.056220575354913364,0.078722757009709,0.00858207718118395,-0.022836195819938718,0.04727728121798735,-0.01331042552203222,-0.11444609077727937,-0.03435054300481469,0.003970304361509659,0.07031886090550823,0.01439936382830377,0.09072605820486995,0.016334547497475135,0.04410871104033308,0.025268058352981612,-0.043456250923210454,0.09657814677873618,-0.03019474173025574,-0.10002234439700951,-0.05461409454889995,-0.05110981520624292,-0.028649295419496058,-0.0036055084655067476,-0.01843797813177762,0.017828026260166715,-0.007838648888166341,-0.08202879404517975,0.07822949536647344,0.02788716113415552,0.010813621304468331,-0.010081878276243078,-0.02763320636498439,0.0009530981454734036,-0.05106744002576438,-0.022015752454133918,0.08694881062659941,0.036837174362717905,0.0233358804691792,0.03170978045986704,0.010193713049575233,-0.022385829468180872,-0.09983021212915955,-0.05223896631868326,-0.06722995581949612,-0.06808898896084391,-0.03262466376055301,-0.0004227637368299088,0.048813231577125075,0.07522878627906178,0.0810236446910679
lex_liwc_affect,0.06588961803456478,0.03412794124063849,-0.024930157303073023,-0.1146126469780476,-0.15009314177176997,-0.11654223913050388,-0.03153717376544101,-0.1210446960067285,-0.12045417297734842,0.1288824388495833,0.17208143055861008,-0.04078969580003525,0.07477774738679277,0.01964190138568333,0.09877062676168694,-0.11479720914840282,0.05168510107281802,-0.024901933278274235,-0.08456735088941078,0.07095312242009875,-0.17362304299250175,-0.14432597657842436,0.060828405156798,0.04988222986786126,0.15344381936454415,0.006830493794494668,-0.0036364600129232083,0.2667239677455038,0.04757211843823472,-0.0070086922953518085,-0.17901916924771683,-0.020221199408078618,1.0,0.498608710634208,0.6547640382889348,0.3628535768957606,0.36815615195323315,0.3317770822951864,-0.05598113242917759,-0.08587745287100344,-0.08303577540788737,-0.11973546105482041,-0.01787279012295272,0.12561384352882207,0.06369015057322593,-0.002853329913256801,-0.010189511755755127,0.07171708637492995,0.09545598380540002,0.06670338435659841,0.10066130235918949,-0.010400967689620259,-0.0975401683235335,0.17804109202515414,0.10867060272966131,0.020638090322287098,0.0697788358915152,0.11312386845088214,-0.028977260157336374,0.0799909685851964,-0.07121694298240344,0.05936233629304734,0.11467785788110216,0.10475339053625154,0.14488236765108117,-0.10105584033728296,0.03431651464396315,-0.02368089784003975,-0.22515322260874218,-0.18567284718027327,-0.1896468585965217,-0.11551448408127794,-0.14684729886639775,-0.07648969625713731,-0.2192518417625165,-0.1997809102277666,0.04991630925634726,0.041057377628242915,0.17496509181239608,0.1801457275189834,-0.007844631165792579,0.13041533644770503,0.06925755842873037,0.010702561482810275,0.10775024881377629,0.11605671121573084,0.05031475159266091,-0.005411376251535648,0.07812067203148276,0.043800265305890686,0.058556824636812235,-0.04929794177098055,-0.04171870699440914,0.04609471532177768,-0.060425070848608396,-0.05206129351748237,0.18725951385137074,0.12952040310326213,-0.059419092504009785,-0.23898158247560858,0.05763154821975165,-0.06318992030346277,0.1657802589176613,-0.11278992080304366,0.03810162888708922,0.10238616062132501,-0.06489223560020381,-0.013643400787719754,0.0042651696371326184
lex_liwc_posemo,-0.036764799401064266,0.09142099769844618,0.038167191336062424,-0.0393536399600867,0.004881477446594194,0.16411422044189117,-0.20720822039767275,0.7262471464345486,-0.01837813366975082,0.0807587111730783,0.03254319449217263,-0.10961814790500865,-0.05655493791100268,-0.09647922272029015,-0.17349416489144467,0.06339504272874488,0.18868120085215292,-0.033528242369390886,0.00017624793626517193,0.026251351737599175,-0.03482324110146528,-0.056134890769155725,0.05939483418948977,-0.044257275049260185,0.021042649973299906,-0.02455630919807902,-0.01743087965502856,0.18386670229584387,0.013366765722323952,-0.059397519936313044,-0.0391654540679462,0.04973639594579243,0.498608710634208,1.0,-0.23022280313154955,-0.15641578715422783,-0.10765118679282311,-0.12730975570046768,0.1398691025337516,-0.11415118482786392,0.006738897264266485,-0.03285353524353154,-0.06658954694905311,0.13309566791490957,0.03449558219970259,-0.014826657866280863,0.1422582233749745,0.13019205187944352,0.05877246175139099,0.09962842956603146,0.02347764079348187,0.06269952159263928,-0.023732815408030395,-0.020491714703283394,-0.04153438189758294,-0.16221285786467068,-0.020506215491861178,0.005598988552403786,0.004223146394853439,0.21173944413034068,0.1907421932101622,0.11637219715999303,0.06015018719396884,0.21799491456636358,-0.10049618274605172,-0.12654606115645628,0.05169638546733343,0.03928176751711471,-0.21150112469878835,-0.09244054113350822,-0.12326588828806977,-0.2080162540989023,0.049018612249865805,0.015578104466665521,-0.20166103169664393,0.012443804318853387,0.0129971971007251,-0.035538650744241805,0.0873039560556348,-0.08941946606844875,0.06762837283930857,0.1531515746370847,0.1278609630987679,0.05542851595719967,0.1391536053105125,-0.004372722160210391,0.15106838459416805,0.09950629251468614,0.06633795495541825,-0.05320622579700341,0.13820427545756053,0.03290041556931484,-0.04272486517410446,0.009775915122542441,0.04456074800407312,0.0661029109533346,0.3779939366771914,0.06392856571686978,-0.04451275764221223,0.14480429859311747,-0.05446883734017609,-0.05154667748974757,-0.040893859127550294,-0.12528531169913212,0.35453635665415595,-0.07735614934655555,0.04081942626374926,0.041059002158644116,0.5189346135186415
